URL,Slug,Route source,Page type,Subtype,HTTP status,Indexable,Robots,Canonical,Self-canonical,Sitemap status,Title,H1,Meta description,SSR main content,Internal inlinks,Click depth,Orphan,Content fingerprint,Quality status
https://derivativecalculatorai.com/derivative-of-5x-minus-5-minus-to-minus-the-minus-2,derivative-of-5x-minus-5-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-5x-minus-5-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-3,derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-3,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-5x-minus-5-minus-to-minus-the-minus-3,derivative-of-5x-minus-5-minus-to-minus-the-minus-3,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-5x-minus-5-minus-to-minus-the-minus-3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-4,derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-4,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-4,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-5x-minus-5-minus-to-minus-the-minus-4,derivative-of-5x-minus-5-minus-to-minus-the-minus-4,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-5x-minus-5-minus-to-minus-the-minus-4,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-5,derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-5,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-5x-minus-plus-minus-5-minus-to-minus-the-minus-5,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-5x-minus-5-minus-to-minus-the-minus-5,derivative-of-5x-minus-5-minus-to-minus-the-minus-5,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-5x-minus-5-minus-to-minus-the-minus-5,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-x-minus-to-minus-the-minus-x,derivative-of-x-minus-to-minus-the-minus-x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-x-minus-to-minus-the-minus-x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-x-minus-to-minus-the-minus-sinx,derivative-of-x-minus-to-minus-the-minus-sinx,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-x-minus-to-minus-the-minus-sinx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sinx-minus-to-minus-the-minus-x,derivative-of-sinx-minus-to-minus-the-minus-x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sinx-minus-to-minus-the-minus-x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-x-minus-to-minus-the-minus-lnx,derivative-of-x-minus-to-minus-the-minus-lnx,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-x-minus-to-minus-the-minus-lnx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-1,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-1,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-1,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-1,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-1,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-1,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt1-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt1-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt1-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt1-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt1-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt1-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-2,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-2,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt2-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt2-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt2-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt2-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt2-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt2-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-3,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-3,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-3,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-3,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt3-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt3-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt3-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt3-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt3-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt3-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-4,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-4,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-4,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-4,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-4,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-4,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt4-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt4-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt4-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt4-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt4-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt4-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-5,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-5,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-5,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-5,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-5,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-5,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt5-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt5-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt5-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt5-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt5-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt5-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-6,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-6,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-6,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-6,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-6,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-6,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt6-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt6-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt6-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt6-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt6-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt6-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-7,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-7,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-7,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-7,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-7,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-7,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt7-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt7-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt7-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt7-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt7-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt7-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-8,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-8,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-8,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-8,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-8,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-8,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt8-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt8-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt8-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt8-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt8-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt8-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-9,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-9,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-9,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-9,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-9,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-9,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt9-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt9-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt9-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt9-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt9-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt9-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-10,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-10,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-plus-minus-10,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-10,derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-10,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrtx-minus-to-minus-the-minus-2-minus-10,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sqrt10-minus-x-minus-to-minus-the-minus-2,derivative-of-sqrt10-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sqrt10-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt10-minus-x-minus-to-minus-the-minus-2,derivative-of-1-minus-over-minus-sqrt10-minus-x-minus-to-minus-the-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-1-minus-over-minus-sqrt10-minus-x-minus-to-minus-the-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin2xcos2x,derivative-of-sin2xcos2x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin2xcos2x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan2xsec2x,derivative-of-tan2xsec2x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan2xsec2x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin3xcos3x,derivative-of-sin3xcos3x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin3xcos3x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan3xsec3x,derivative-of-tan3xsec3x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan3xsec3x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin4xcos4x,derivative-of-sin4xcos4x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin4xcos4x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan4xsec4x,derivative-of-tan4xsec4x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan4xsec4x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin5xcos5x,derivative-of-sin5xcos5x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin5xcos5x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan5xsec5x,derivative-of-tan5xsec5x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan5xsec5x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin6xcos6x,derivative-of-sin6xcos6x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin6xcos6x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan6xsec6x,derivative-of-tan6xsec6x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan6xsec6x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin7xcos7x,derivative-of-sin7xcos7x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin7xcos7x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan7xsec7x,derivative-of-tan7xsec7x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan7xsec7x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin8xcos8x,derivative-of-sin8xcos8x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin8xcos8x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan8xsec8x,derivative-of-tan8xsec8x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan8xsec8x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin9xcos9x,derivative-of-sin9xcos9x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin9xcos9x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan9xsec9x,derivative-of-tan9xsec9x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan9xsec9x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sin10xcos10x,derivative-of-sin10xcos10x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-sin10xcos10x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-tan10xsec10x,derivative-of-tan10xsec10x,problems.json,derivative,problem,200,Yes,index,https://derivativecalculatorai.com/derivative-of-tan10xsec10x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-lnx-minus-to-minus-the-minus-2-minus-plus-minus-1,derivative-of-lnx-minus-to-minus-the-minus-2-minus-plus-minus-1,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-lnx-minus-to-minus-the-minus-2-minus-plus-minus-1,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-lnx-minus-to-minus-the-minus-2-minus-1,derivative-of-lnx-minus-to-minus-the-minus-2-minus-1,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-lnx-minus-to-minus-the-minus-2-minus-1,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-e-minus-to-minus-the-minus-x-minus-to-minus-the-minus-2-minus-plus-minus-1,derivative-of-e-minus-to-minus-the-minus-x-minus-to-minus-the-minus-2-minus-plus-minus-1,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-e-minus-to-minus-the-minus-x-minus-to-minus-the-minus-2-minus-plus-minus-1,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sinx-minus-to-minus-the-minus-2-minus-plus-minus-1,derivative-of-sinx-minus-to-minus-the-minus-2-minus-plus-minus-1,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sinx-minus-to-minus-the-minus-2-minus-plus-minus-1,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-cosx-minus-to-minus-the-minus-2-minus-plus-minus-1,derivative-of-cosx-minus-to-minus-the-minus-2-minus-plus-minus-1,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-cosx-minus-to-minus-the-minus-2-minus-plus-minus-1,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-lnx-minus-to-minus-the-minus-2-minus-plus-minus-2,derivative-of-lnx-minus-to-minus-the-minus-2-minus-plus-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-lnx-minus-to-minus-the-minus-2-minus-plus-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-lnx-minus-to-minus-the-minus-2-minus-2,derivative-of-lnx-minus-to-minus-the-minus-2-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-lnx-minus-to-minus-the-minus-2-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-e-minus-to-minus-the-minus-x-minus-to-minus-the-minus-2-minus-plus-minus-2,derivative-of-e-minus-to-minus-the-minus-x-minus-to-minus-the-minus-2-minus-plus-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-e-minus-to-minus-the-minus-x-minus-to-minus-the-minus-2-minus-plus-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-sinx-minus-to-minus-the-minus-2-minus-plus-minus-2,derivative-of-sinx-minus-to-minus-the-minus-2-minus-plus-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-sinx-minus-to-minus-the-minus-2-minus-plus-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/derivative-of-cosx-minus-to-minus-the-minus-2-minus-plus-minus-2,derivative-of-cosx-minus-to-minus-the-minus-2-minus-plus-minus-2,problems.json,derivative,problem,200,No,noindex,https://derivativecalculatorai.com/derivative-of-cosx-minus-to-minus-the-minus-2-minus-plus-minus-2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
